GCMS	1,3-Dihydroxyacetone	1,6-Diaminohexane	2-Aminoadipic_acid	2-Hydroxy-3-methylbutyric_acid	2-hydroxybutyric_acid	2-hydroxyglutaric_acid	2-Hydroxyisocaproic_acid	2-hydroxypyridine	2-ketoisocaproic_acid	3-(3-hydroxyphenyl)propionic_acid	3,4-Dihydroxyhydrocinnamic_acid	3,4-Dihydroxyphenylacetic_Acid	3-Hydroxybutyric_acid	3-indoleacetic_acid	4-Aminobutanoic_acid	4-hydroxyphenylacetic_acid	5-aminovaleric_acid	5-Hydroxyhexanoic_acid_	5-hydroxyindole-3-acetic_acid	6-hydroxynicotinic_acid	adenine	adenosine	Aminomalonic_acid	Azelaic_acid	Benzoic_Acid	Beta-_alanine	Cadaverine	Caffeic_acid	caprylic_acid	Cyclohexanecarboxylic_acid	D-(+)_trehalose	Deoxycholic_Acid	D-Glucose	D-Malic_acid	D-mannitol	D-Ribose	Ethanolamine	fumaric_acid	galacturonic_acid	gentisic_acid	Glutaric_acid	glyceric_acid	glycerol	glycerol_1-phosphate	Glycine	glycolic_acid	Guanine	Heptanoic_acid	hydrocinnamic_acid	Hypoxanthine	inosine	Inositol,_myo	L-(-)-fucose	L-alanine	L-Aspartic_acid	L-Cysteine	L-Glutamic_acid	L-glutamine	L-homoserine	L-isoleucine	L-lactic_acid	L-Leucine	L-Lysine	L-methionine	L-Ornithine	L-Phenylalanine	l-Proline	L-serine	L-threonine	L-tryptophan	L-tyrosine	L-valine	maleic_acid	methyl-beta-D-galactopyranoside	Methylphosphoric_acid	Methylsuccinic_acid	N-acetyl-D-glucosamine	N-acetyl-L-glutamic_acid	Nicotinic_acid	palmitic_acid	pantothenic_acid	p-cresol	Pentanoic_acid	phenyl-beta-glucopyranoside	phosphate	pipecolic_acid	putrescine	Pyruvic_acid	quinic_acid	Rhamnose	spermidine	stearic_acid	Succinic_acid	thymine	trans-4-Hydroxycyclohexanecarboxylic_acid	Tricarballylic_acid	uracil	uric_acid	Xanthine
sample-120	1.788263907	0.0	0.0	0.0	0.0	0.376180529	0.0	0.573903518	0.0	0.005639302	0.099882898	0.0	0.077248373	0.480043	0.206767606	0.557274154	0.139886031	1.604470494	0.569413244	0.0	0.193216051	0.0	1.455813605	0.0	0.242115634	0.484317886	0.0	0.526818607	0.761760295	0.465678279	0.0	0.084552871	0.501190953	0.449174168	0.189321966	0.963380475	0.394724392	0.46771596	0.256872545	0.718331379	1.094403008	0.298352857	0.747321387	0.187502259	0.412870239	0.958412069	0.0	1.488122965	0.854321541	0.143493196	0.0	0.74153603	0.0	0.781414575	0.698017982	0.328142182	0.430561011	0.0	1.239055204	0.409258408	0.651529609	0.414339269	0.462511828	0.413678282	1.60893442	0.405065389	0.313316936	0.512604738	0.566633804	0.095793975	0.375810063	0.478306655	0.957094986	0.208648775	0.191525557	2.380041187	0.186738406	0.714266509	0.546555856	1.743922184	0.557815884	0.998351399	0.959580706	0.528814132	0.332856056	0.718935536	0.0	1.114999944	0.231047752	0.215331112	0.0	1.578235493	0.011251405	0.56310095	0.0	1.501097987	0.536526912	0.068538101	0.264830761
sample-121	8.73532003	0.0	2.009461699	5.432368957	11.81708693	1.521919096	0.0	0.53224402	0.471012993	0.0	0.4982922	0.0	6.189591862	0.0	5.204650331	0.273152624	2.254314073	1.018266817	1.145557542	0.0	1.432489937	0.721020938	8.897303948	0.0	0.382321826	2.725334211	0.0	0.446646679	0.582010999	0.710899304	0.0	0.426769423	2.695071014	1.378976732	0.0	14.28675944	0.396933066	1.199308306	6.045741053	18.36112624	1.032401197	0.750781805	1.349006632	1.933891862	1.311866285	1.162014104	0.0	0.121691809	0.253096453	1.852591747	2.606158054	20.31892143	0.0	1.545089392	1.512482027	5.791136962	0.684915241	0.0	2.110002978	1.195113018	0.0	0.726918734	2.109500121	0.910688442	2.921361973	0.74450657	0.772534156	1.016191072	1.650143808	0.809715231	0.98642895	0.888355803	1.598020388	1.929617373	9.445203205	0.674167735	3.224336727	0.0	1.066323319	2.243110131	0.0	0.207782659	0.358835974	0.178847923	0.0	0.830986765	1.131742065	0.833738949	0.0	1.191502922	1.303881727	2.30875086	4.740865678	1.339187085	2.11077558	1.031728193	2.211737163	0.0	1.276461571
sample-122	0.855919532	0.0	0.97897182	0.660102094	0.874014539	0.260578264	0.0	0.657428834	0.0	3.963211286	0.081887972	0.0	0.929511102	0.681985312	2.56985713	2.188210471	0.904320897	0.45665829	0.289040268	1.588306133	1.985174121	2.621103891	0.845186458	0.0	0.707735509	2.253039617	0.080189988	0.343998384	0.130350649	4.83807435	0.0	0.10458694	1.053207606	0.0	0.281030727	0.926131914	0.443321294	0.366211944	0.215958289	3.451552876	0.547258367	1.049608082	0.472539552	0.0	0.699375433	1.521436909	0.0	0.097701195	0.704588337	0.240151799	0.578335974	1.133261566	0.813475394	0.960755853	0.825066614	2.462347344	0.350053384	0.881280068	1.982431896	0.472210511	0.574988016	0.322382658	0.970382183	0.382622777	2.49150793	0.2253772	0.501717011	0.50809444	1.292271499	0.556115073	0.393548138	0.586191029	0.581073326	1.731028162	0.614750581	0.322887183	0.754451743	0.0	0.519519474	1.454802005	0.570745677	0.750065514	1.425555668	0.59533584	0.952350394	0.513345222	1.060608476	0.857334502	0.127685517	1.019133135	2.024321712	1.115847127	0.13942322	0.305781656	0.093559953	0.195591163	0.322138579	0.073455511	0.08980231
sample-123	3.403120002	3.30001214	0.0	0.0	0.0	2.386670936	0.0	1.005962408	0.0	0.074959036	0.149398867	0.0	0.573919318	0.0	0.0	0.333067925	0.65301554	0.277661655	0.0	0.0	1.519821625	0.909601778	0.0	0.467236937	0.0	0.0	0.081094466	0.287947788	0.0	0.163253631	0.0	3.079066221	1.911041431	1.172593061	0.0	2.604267167	7.577620939	0.366528949	0.118123096	0.11426247	0.701376529	0.445870387	0.917535749	1.027737654	1.711847578	0.15576352	0.0	0.0	0.542031585	0.0	0.540035348	0.646354342	0.0	0.839193341	0.098192696	0.0	0.421766333	0.0	0.0	0.264327783	0.0	0.109217976	0.0	0.0	0.0	0.247023701	0.0	0.249207503	0.404586224	0.0	0.0	0.21020563	0.0	3.17124151	0.144949358	0.0	0.0	0.0	0.0	2.254182039	2.316836462	5.013572739	0.903021546	0.129341226	0.541719913	0.0	0.0	0.171767685	0.207537557	0.661822786	0.0	4.119873253	0.0	1.204062395	0.0	0.0	0.483462918	0.0	0.0
sample-124	0.613659426	0.0	2.593537542	0.782072081	0.842796853	0.90031513	0.0	1.164131199	0.0	1.691232994	13.31434952	0.0	1.553989332	0.909068056	7.322675626	1.85246781	0.488510456	0.0	0.522192493	1.540925284	6.673079313	4.395787208	2.097515015	0.0	0.511871141	21.13146873	1.175440344	2.084035855	0.0	0.653339489	0.0	0.802991685	1.99533189	1.417309649	0.0	2.091849892	0.596329275	1.347890764	1.871063788	1.785682373	0.809435663	2.70970122	0.218787403	2.235277516	0.138676559	1.331258344	1.489561071	0.0	1.707127235	1.038578849	2.802730291	0.0	0.0	0.770866722	1.472035954	7.532602431	0.614371067	1.423312389	0.9737685	0.256068095	1.049867104	0.2217544	1.916076685	0.457322531	2.163824062	0.354025438	0.848907472	0.754157759	1.173910353	0.316180553	0.427252361	0.471455384	2.608427352	4.413184945	7.766281867	1.856014249	2.045467722	0.848431765	1.058513148	1.725582592	0.471536891	0.546965216	0.588051259	0.112610975	3.328951808	0.702066404	4.276072351	1.543185365	1.175033998	0.734308866	2.772751998	1.723452281	1.857925394	0.338532885	0.588830108	0.264522117	1.077805048	0.0	0.496904842
sample-125	1.880560988	1.544245064	0.561359183	4.254664837	0.0	0.592558913	7.928752718	1.043034902	6.185956826	0.171376584	0.261437247	0.0	3.824220562	0.0	0.0	0.442884036	0.268641316	5.036441019	0.640106347	1.651897388	0.0	0.0	15.09172818	3.587059858	0.181156691	1.16096535	0.0	2.761724184	3.973425498	0.0	0.0	2.134488829	0.07864508	0.0	0.0	1.004981552	0.382059157	1.080156503	0.0	0.0	3.410734705	0.16036401	0.574368368	0.0	0.176858373	0.679365902	0.0	3.477290137	1.007049125	0.387877464	0.0	0.0	0.0	0.081682033	0.540303999	0.675380092	0.900761352	0.0	1.632642744	0.071470137	1.026867137	1.10857952	1.135506681	3.137821217	2.328848049	4.720351834	2.275023268	2.552900493	4.611032497	1.403304173	0.0	5.401924904	2.032743343	0.115078604	0.140533672	0.645267493	0.310845873	0.817990655	0.185117344	1.292687657	0.0	10.64530738	1.266445585	0.879312525	0.708103271	2.095211246	0.0	2.79400954	0.131806294	0.496572716	0.0	1.210205105	0.068330155	5.43016093	0.0	0.784185633	2.687806028	0.701069686	2.047038607
sample-126	1.153604149	1.740108807	3.39128644	0.494362816	0.646263095	1.027694588	0.980945576	0.707538565	0.842236006	0.505649784	0.276004082	0.0	0.681116473	0.0	1.259526738	0.983654526	0.156708186	0.396816911	0.53915196	4.830355386	0.413363839	0.0	2.401391101	0.403013003	0.298026097	13.77715919	0.0	1.061799874	0.0	1.885821542	0.0	0.693655538	0.379927911	2.422235447	0.159600993	1.06915137	0.246496883	0.904476826	0.0	1.419464726	1.539317372	0.576420215	0.518604839	0.513777623	0.75528478	1.325557757	0.407686198	0.0	1.81826736	0.836215587	0.0	0.0	0.0	1.242653835	0.939964362	1.998986293	0.5774163	0.847012172	0.690423557	1.657835385	0.567396699	1.277528109	1.441013701	1.160927538	1.586774759	1.51983788	0.513805502	1.124216201	1.151490509	0.428739831	1.409552597	1.224589228	1.890928228	0.283761767	0.065014674	0.294922285	0.223263711	0.507217978	1.23816093	1.228956055	0.914167605	4.589534138	0.971619173	0.480085936	1.212139448	0.789712863	0.761507425	0.951339647	5.838898268	0.6202698	0.473617639	1.152399048	0.018116739	1.470184228	0.0	0.292999351	1.353053971	0.603007018	0.754141181
sample-127	2.348164029	0.0	1.22620049	0.0	0.51460247	1.909914249	0.0	0.938683892	0.199214304	3.889230911	9.39531277	30.36438598	1.106349918	0.0	0.992180419	0.0	1.677315599	0.0	0.588171309	0.0	0.839806291	0.93434192	1.782052175	0.0	1.413033575	1.229559887	0.068795388	1.127175	0.933719095	21.88261411	0.0	0.802924037	1.248978387	1.478222512	0.419415083	1.162943472	0.866741109	0.953871053	0.530241096	1.653458683	0.614124817	3.909233052	0.0	0.0	0.103178499	1.5431888	0.0	0.0	0.323351813	0.646318963	1.750321565	0.603097052	0.0	0.763522261	0.970728423	1.822006196	0.672967969	1.159888073	0.0	0.678741212	0.861549471	0.412560763	0.857325918	0.488345629	1.973447316	1.444947207	1.152277973	0.946074587	0.809611575	1.053561053	0.896309314	0.507562419	1.26611995	1.46183489	0.85608652	0.789784488	0.563980876	0.0	1.062615878	1.836127525	1.084414954	0.0	0.710194336	1.242651671	1.258525241	0.637544014	0.467282302	0.956876277	7.760975639	0.566014205	1.029127447	1.827305182	0.0	0.496422172	32.25320575	0.0	0.795541433	0.258953075	0.297171114
sample-128	0.0	6.250210553	1.971822582	6.203360969	0.961360785	0.04343108	4.013493437	0.628888232	0.868563195	0.221923022	0.0	0.0	0.84925077	1.145754216	2.059181602	0.25807565	2.193656898	0.451516393	0.39443597	27.95418216	0.370425777	0.0	4.500681454	0.0	0.370155964	1.764264572	0.0	1.538654095	0.0	0.34310971	0.061747272	0.26917893	0.307503549	1.130999172	0.0	1.31797819	2.386055531	0.830725925	0.0	0.175523467	1.133853997	0.470847157	0.103437228	0.856651476	1.17101877	2.213083213	1.704640848	0.0	2.860735211	0.805184962	0.053827626	0.0	0.0	0.09708944	1.245445833	1.376195725	0.424519263	1.251712884	2.800703011	0.209905518	1.311862862	1.00472215	1.83727096	3.801765262	5.193459658	1.850751267	0.400508825	1.580588798	1.82477247	0.421502295	2.019979925	2.022824754	0.0	0.104136369	0.079715688	2.236158177	1.096993803	0.0	1.652327367	0.803832464	1.46763156	8.237021564	1.651327124	0.432801628	1.14852679	1.943235272	0.594490659	0.202356871	0.640781449	0.0	1.316892286	0.820422291	0.23092941	1.160503225	0.0	0.125873061	1.805378165	0.386277831	2.141549166
sample-129	0.396899528	0.0	1.09906918	1.086888541	0.590394443	0.0	0.99915162	0.555262277	0.0	0.128698829	0.135538085	0.0	0.218238327	0.38714117	6.124852488	6.068888245	0.649385229	0.852428072	4.135577348	2.789932129	0.348488012	0.0	0.799105746	0.0	0.942896301	1.79366353	0.295242349	0.385684134	0.0	7.260729662	0.085409544	0.0	0.843895201	0.162204451	0.0	1.040420117	0.651721166	0.178077993	0.313002679	3.167042232	0.523404439	0.165775585	2.191032085	0.0	0.376039255	1.802100785	0.432992145	0.023522986	4.758227445	0.497247744	0.307565783	0.635476865	0.728289959	0.754710217	0.151900648	1.153875032	0.205801477	0.0	1.022117933	0.812668647	7.268578022	0.798167903	1.121510019	0.291707827	7.717852287	0.385484973	0.511371867	0.275456265	0.660494236	0.114719429	0.489082868	0.880957304	0.178214209	0.199060703	0.560335496	0.254253129	0.367493188	0.0	0.934180746	1.220233955	0.452002248	0.548450278	1.873446398	0.866046057	3.121528974	0.466224914	1.065753847	0.305361995	0.0	0.910460251	1.342559827	0.878543192	1.854951515	0.557860797	1.123321424	0.0	1.218721378	0.0	0.812955513
sample-130	0.860016434	0.0	2.64604192	1.802040135	1.608437214	0.32786009	0.0	0.783712365	0.881912595	0.337081477	0.119523858	0.0	0.100489224	0.227118726	7.259760107	0.0	0.751849947	0.0	0.066499801	7.474227791	0.844472916	0.0	1.914930199	0.335606146	1.755505374	1.083894711	0.0	0.486644851	0.17758869	0.332171054	0.0	3.247240978	0.233288917	0.572430585	0.136432074	0.756627729	1.907187544	0.317367684	0.226594993	0.226382199	0.542158832	0.139459139	0.317814807	1.92227432	0.669860844	0.870268783	1.59420202	0.0	1.576803173	0.92905655	0.123754094	0.0	0.0	1.614793392	0.665702143	0.0	0.367320073	0.0	2.667297111	1.824747893	1.758536886	1.41204671	0.768136621	0.714570484	1.942741674	0.607867245	0.574772797	0.793147708	1.139689502	0.175502165	0.565136161	1.958384579	0.0	0.119368373	2.066320241	0.363502414	0.268586788	0.331538743	0.660874387	0.795172015	0.409427288	2.308122393	1.381167655	0.487485648	3.4325326	1.173187389	0.0	0.638879856	0.866054819	0.0	0.0	0.727475727	0.08666085	2.050063063	0.122621281	0.400488097	1.943562328	0.0	1.17128078
sample-131	2.497382274	0.0	1.927601649	10.23641235	6.491214599	0.667243581	5.567957902	0.885700511	0.0	0.131414593	0.0	1.36886415	0.662351366	0.0	0.63757078	0.700390217	2.444256185	0.0	0.462475709	1.925194985	1.023049167	1.280188111	3.946882122	0.0	0.979021191	4.484377077	0.754161435	0.131179107	0.0	0.678879462	0.0	0.138253042	1.161735988	0.779621436	0.568871399	1.69674327	0.646073811	0.662587004	1.848550926	0.882128491	1.418027906	0.928509146	0.460097253	0.387427652	0.971959281	1.741268645	0.632893434	0.0	1.215090598	1.329587944	1.888513194	2.825060651	1.73748246	2.795475258	1.048363673	3.423209192	0.967865402	0.0	6.59731478	2.322871882	4.481151968	1.055342876	2.325341239	1.39072681	2.672469471	1.161313671	0.690279064	0.736786347	2.31359568	0.408606042	1.648944487	2.597674445	1.28309845	2.659728507	1.989967497	1.121840167	1.028295903	1.026835977	2.451992224	1.797370635	0.919479747	0.0	1.423010587	1.399702365	4.419233926	1.926192549	2.099515494	2.026191425	0.0	2.658938885	2.252156517	1.148214429	1.511976472	1.494750096	0.78586021	0.67046739	4.047783328	0.0	1.145859479
sample-132	0.365536965	1.326744337	0.0	48.27112283	17.68369867	6.993979756	193.366424	0.541918368	1.208294583	0.0	0.376083076	0.0	3.50299116	0.91600876	3.505428661	3.156677522	3.124854503	0.0	0.067986486	0.0	0.0	0.0	21.32746483	0.0	4.826531619	1.38409558	0.0	0.17096695	0.0	0.0	0.0	1.215074118	0.093012675	0.0	0.0	0.147851031	0.084711865	0.927148907	0.0	0.0	0.092596706	0.356778626	0.0	0.216708412	0.051733326	2.513041773	0.0	0.0	1.195333637	0.0	0.161389854	0.669578993	2.222989122	0.220968615	0.258867372	3.899417593	1.272360287	0.0	0.461885489	0.108046941	7.834009363	3.604411842	1.487323871	0.1817635	5.476933475	9.990715025	0.066328419	0.094395505	0.252270582	1.127043781	0.760096346	3.632376943	0.905412101	0.0	3.239163213	0.332272278	0.648936709	0.0	0.161520314	0.990017217	0.324613938	0.111451901	0.005335505	1.406552887	0.0	0.340763416	0.0	0.268597257	0.861642479	0.0	0.396084958	1.014981704	0.0	1.096010704	0.0	0.0	1.715585338	0.758060569	0.145053132
sample-133	0.0	0.0	0.0	16.24131106	3.668917397	2.488355019	91.62634507	0.455043235	99.40333864	0.002828397	0.120576411	0.0	0.859635951	0.0	0.709870335	0.913034912	0.0	0.0	0.0	0.0	0.088025024	0.0	123.7576112	0.0	0.130486167	0.59083307	0.0	0.83895746	0.0	0.0	0.198934329	0.204833379	0.254027005	0.0	0.0	0.139363542	0.482975543	0.792102648	0.0	0.09620237	0.0	0.15189708	0.0	0.29854883	2.792926583	0.30492873	0.0	0.0	0.0	0.0	0.505902437	32.29447112	0.0	0.014073174	0.520328731	41.3031038	0.307950425	0.0	1.765668608	0.0	1.47868232	1.805104987	4.42441212	3.390222224	21.9271196	0.0	5.870625024	0.09637118	0.090702723	0.0	0.197636418	0.0	0.0	0.122029875	0.147139747	1.240471266	0.0	0.0	0.05738895	0.930724943	0.0	0.114861925	0.002999356	1.135024145	3.56624786	0.359531604	0.0	0.880060617	0.0	0.0	0.0	0.744732456	0.0	0.883690029	0.0	0.022708017	0.126354305	82.36201809	0.0
sample-134	0.0	0.0	0.0	75.38685813	3.948056761	0.0	5.780105004	0.601621214	0.0	0.923766987	0.278832374	0.0	0.0	0.191258141	3.492503586	2.486880439	0.0	0.0	0.0	4.735315165	0.1100936	0.0	0.0	0.0	0.336338968	0.487894497	0.0	0.378667444	0.0	0.0	0.065097409	0.0	0.873252588	1.567742006	0.080160926	0.504202833	0.108645717	1.161969152	0.202611195	0.0	0.072448168	0.111464103	0.070071637	0.616618095	0.0	0.540748165	0.0	0.0	0.030690837	0.337128317	0.080543675	0.25895665	0.0	3.205132786	0.304713465	1.521829638	0.178374112	0.0	0.548456399	0.127039969	1.077498514	0.014789623	0.272585468	0.0	1.018891103	0.0	11.67210645	0.078232104	0.112075888	0.072466566	0.102532757	0.255046017	17.34753177	0.085200198	4.174741869	0.078867417	0.0	0.0	0.535250202	1.134027639	0.375294922	0.0907397	0.178565745	1.271047884	0.0	0.269351323	0.066792096	0.51390094	1.693102515	0.0	0.0	0.982149475	0.015423445	1.771412162	0.0	0.0	1.729220815	0.0	0.041887068
sample-135	0.0	0.0	3.593528136	0.0	0.0	0.448462592	0.0	2.109783604	0.0	0.050638282	0.217244968	0.0	0.834096911	0.264703524	0.89417329	2.400021062	0.220980311	0.642681371	1.198757096	0.0	1.3604788	0.0	1.72184523	0.0	0.368462501	0.801377456	0.0	7.017060721	0.0	1.731883767	0.0	0.536963553	0.552726463	2.913431264	0.0	1.066894026	0.444852547	1.952193898	0.47498811	0.0	1.2747142	0.607531011	0.29257822	0.0	0.438286312	1.99925874	0.0	0.0	0.672089765	1.191931215	0.221525343	0.0	0.0	0.472349147	1.517540746	0.667305338	1.205480116	0.0	3.038658684	0.138118628	0.739171095	0.04507429	0.680063944	0.0	1.369021059	0.11381277	0.26436473	0.368944967	0.446605118	0.0	0.426702216	0.113509689	4.063505338	0.191195936	5.210520538	0.132392214	0.0	1.170916139	0.696226931	0.923856055	0.0	3.757417339	0.869316761	0.0	0.0	2.051812679	0.0	1.827155608	0.536033554	0.0	1.262877021	0.763164223	0.269906558	0.411310288	0.92374348	2.942180199	0.736356814	0.3138364	0.621677945
sample-136	1.543645702	2.130281494	0.805840263	13.23182982	2.055628436	7.868459314	0.0	0.395572554	0.0	0.802295366	0.688286669	0.55197432	4.170801608	0.0	1.756083479	0.921715756	5.75394185	0.0	0.125182051	6.300615529	0.788408226	0.309420988	2.278984971	0.0	1.161079164	4.924634758	5.267526305	0.557147424	0.0	0.905700065	0.0	0.0	4.063720485	0.627003342	0.0	5.791617713	2.027611049	0.0	1.017290381	7.620983382	1.481515087	6.231964008	0.893054972	1.797060999	0.566336714	1.62266509	2.563843393	0.0	0.830502834	4.526259026	1.330808223	12.21506225	0.0	3.547284027	0.527248762	1.979068918	0.357190018	0.0	8.27412109	1.949780405	7.935719136	1.836159693	0.411149164	1.760526148	0.0	2.080710706	0.826291353	1.406962033	1.209835042	4.430030708	2.600039717	2.302615602	0.0	1.133630375	3.89865668	0.649931269	2.109263288	0.0	1.780031733	1.448412884	2.383772116	0.476140258	1.817938779	1.407270416	4.464080805	0.815848793	4.192455193	0.0	0.0	5.204140793	1.987273606	1.234302697	2.696445003	3.123816076	0.716597326	0.377858803	13.01786376	0.0	11.97562272
sample-137	0.0	1.117038347	1.135930342	18.15906338	21.49899602	3.776131361	17.31453427	2.091014365	5.262102841	0.075209756	0.345473672	0.0	0.363687205	2.444142074	0.347023798	0.0	3.032830588	0.887590595	0.643092194	0.164141411	0.920853858	0.0	20.78703474	2.053835765	0.306001387	2.970059377	0.0	2.050341663	0.0	0.705644184	0.038178495	0.774734521	0.026509041	1.837899225	0.0	1.722541854	0.408964896	1.823316073	0.0	0.348783451	2.585906664	0.357178613	1.223132109	1.839393378	0.496668945	1.623811091	0.0	0.123881012	1.320915544	1.749528903	0.347326605	0.0	0.0	3.6187235	2.060649467	1.797349855	1.28251505	0.874576868	1.964894507	0.203587999	2.644140449	1.539506239	2.793240994	2.302080433	13.37781699	5.573759217	0.237048941	1.161528197	2.673175009	0.476888869	0.0	4.857898839	1.882264077	0.09820413	3.8020678	1.689917781	0.0	0.966814775	0.520223038	1.208316849	1.679785265	0.369820591	1.348820022	0.911260638	4.392182098	0.23316465	0.0	1.650741654	0.303443723	0.0	0.0	1.10246343	0.323291997	12.24008922	0.0	1.870588671	7.346856073	1.819262476	9.281385993
sample-138	1.319254319	0.0	2.08668874	4.246942145	3.651201952	2.539496081	9.816353893	1.098743284	0.33575027	0.051110655	0.123475808	0.475668349	0.400381874	1.91136194	0.203794735	2.519094473	0.889145495	0.0	0.074501125	0.0	0.872641254	1.099180141	2.820224035	0.32269456	0.806132047	2.162017319	2.504626092	0.984088226	0.0	0.061666521	0.0	0.140242671	0.631208974	0.674439734	0.136021617	2.077380291	0.699791437	0.842885185	0.0	1.29900879	1.397968991	0.532233888	0.0	0.576838221	0.136595232	1.455576045	1.052806282	0.0	1.38607188	1.095640509	0.144724366	0.0	0.0	1.787762133	0.674826256	1.499532635	0.636617599	0.710456607	4.965109392	1.909887832	10.77427611	1.262312109	0.676689332	0.868439519	6.980359146	1.456965411	0.581526961	0.546790409	1.81289358	0.481151338	1.351953769	1.61908652	0.947036923	0.09218693	1.694054615	0.6559885	0.0	0.571842633	1.468678955	1.01159719	2.402201101	0.49414517	1.024573683	1.640142969	0.0	0.517065192	0.323034172	1.01579913	0.169991764	0.0	1.480289602	0.701660308	0.025246857	3.315165563	0.0	0.340302732	3.994063794	0.1033034	2.904291994
sample-139	1.250057392	1.192860107	3.973330431	0.456693134	1.00181279	0.890179864	1.035039973	1.614206942	0.0	0.03972818	0.0	0.0	0.042699903	0.0	1.314952569	1.669877511	0.271021461	0.302585272	2.869581012	3.145558357	0.620596343	0.0	1.723118788	0.0	0.877449758	1.2092525	1.14265498	1.611863331	0.0	0.069067892	0.060077891	1.015376179	0.373937057	1.663179534	5.968066661	1.39573138	1.399596094	0.64724409	0.424257702	0.790516816	0.955953232	0.198014865	0.503691835	1.118860336	0.765261907	1.077267404	1.605648109	0.0	2.306239082	1.55587102	0.756807688	1.524880344	1.050937344	1.430774265	0.856268178	2.04010295	0.906135333	0.0	1.711519909	0.81601743	1.833714701	0.753841632	1.284854433	0.785764849	1.948206418	0.578532313	0.896723207	0.688225764	0.816818728	0.0	0.923603149	0.764777309	1.790028218	0.299670234	0.743805482	0.246246333	0.0	0.375835889	1.047761723	0.796156938	1.906091557	1.294935964	1.947914666	0.081384557	1.201669502	1.298809774	0.190516411	1.014221919	0.241681302	0.973001863	1.288835557	0.725702261	0.723742077	2.589738465	0.0	0.485887046	3.156838481	0.0	4.538050401
sample-140	0.0	0.77567752	1.004249974	0.871783911	0.181568713	2.377758516	0.0	0.3586965	1.819859628	0.1069643	0.0	0.0	0.623772321	0.511548664	0.0	0.745441125	0.332317904	0.0	1.710612765	5.299283386	0.967452605	0.395852326	0.794858895	0.377867441	0.331625879	6.152746285	4.895678338	0.0	0.0	0.0	0.0	0.0	0.165133654	0.361760682	0.0	0.779393868	0.735033087	0.516548992	0.0	0.312435244	0.640892176	0.108614129	0.196078764	0.46271694	0.338140261	0.287259889	2.073489725	0.0	0.03687704	0.552549967	0.0	0.618231631	0.0	1.187850678	0.662429273	0.478884706	0.413131508	0.0	0.265383101	1.345191549	0.453913645	1.292272739	0.704069988	1.005668485	0.0	0.979473076	1.175416484	0.936115575	1.014123494	1.399892968	1.221504676	1.016241691	0.295892799	0.0	0.11829725	0.281113974	0.0	0.282376269	1.389899859	0.756189718	0.031947947	4.500023069	1.123227415	1.435602677	0.17518266	0.892708615	0.184811119	1.56932476	0.0	0.0	0.68971386	0.708613902	0.133736479	1.27618812	0.0	0.274011131	0.853723162	0.28972647	0.561689724
sample-141	0.0	1.58288852	0.586816443	0.0	1.649632283	0.752716095	1.879735451	0.154648242	0.0	0.482685757	0.0	0.0	1.511929302	1.15635395	9.490249578	0.534625215	3.496250417	0.0	0.061642294	0.0	0.544216135	0.133590554	0.60597713	0.0	0.71357236	1.267857528	0.819449044	0.09541938	0.0	0.151460969	0.0	0.0	0.503294104	0.725004969	0.0	0.598105346	0.470338941	0.354264377	0.0	0.0	0.275827062	0.485343102	0.0851222	0.643253954	0.458641558	0.798876106	0.619328348	0.0	1.590307023	0.588638395	0.151965574	0.421387327	0.0	2.090968084	0.317169108	1.067975762	0.509613877	1.358407023	0.0	1.418152979	3.932946522	1.121346588	0.926745113	0.927866884	0.0	0.398016199	0.584238167	0.661655629	0.708277371	1.590204018	1.182428821	1.142387131	0.0	0.881814681	0.159440759	0.160213776	0.0	0.0	0.59482942	0.888243701	1.168564057	0.459669699	0.463993042	0.614220713	1.136156172	0.445424991	8.86331453	0.267404481	0.0	0.0	0.698339978	1.144726501	0.463820581	1.012176956	0.0	0.091523365	1.834493393	0.0	3.050658967
sample-142	0.311382065	0.261268093	4.044303738	0.826442872	0.0	0.417126202	0.933848202	0.42788113	0.0	0.019415121	0.122926249	0.212952074	0.372359937	0.0	0.0	0.299724292	0.676039376	0.0	0.168177357	0.0	0.536719981	1.291044239	0.586596382	0.0	1.026865156	0.275974097	1.721846746	0.296357233	0.0	1.518249951	0.0	0.0	0.762548167	0.399631436	0.114457575	0.425882795	1.563046345	0.493808711	0.282669201	0.574470603	0.384557798	1.120755387	0.277756616	1.027720373	0.486607154	0.980305615	0.0	0.094941432	1.75473598	0.406009714	0.794063679	0.831637784	0.0	0.310936772	0.38362071	0.0	0.531426126	0.0	0.801021618	0.411517193	0.509437908	0.248083398	0.403545699	0.319939686	0.110108777	0.242203101	0.531967628	0.56344017	0.31328469	0.919770358	0.241030961	0.281842503	0.398724369	1.273437576	0.247393416	0.476686586	0.0	0.210435006	0.55263501	0.733932785	0.569177664	0.0	0.933021552	0.608533829	0.169585688	0.551480914	0.050124601	0.647681004	1.679199284	0.318670478	1.104919702	0.703764017	0.109959194	0.240567501	0.0	0.038868666	0.321650625	0.0	0.0
